model,region,scenario,unit,variable,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
Unknown,TUR,Historical,"national currency, constant prices",GDP,28.362311370588067,29.610253070893943,30.617001675304337,32.08661775571895,34.26850776310784,35.74205359692147,38.208255295109055,42.02908082461997,42.91169152193698,43.04042659650278,47.04318626997754,47.466574946407334,50.31456944319178,54.339734998647124,51.35104957372153,55.04832514302949,58.901707903041554,63.31933599576967,65.28223541163852,63.12792164305445,67.4837482364252,63.56969083871254,67.63815105239014,71.56116381342878,78.5741578671448,85.64583207518784,91.5553944883758,96.1331642127946,96.90222952649695,92.25092250922509,100.0,111.20000000000002,116.53760000000003,126.44329600000002,132.639017504,140.729997571744,145.37408749161156,156.27714405348243,160.9654583750869,162.4141475004627,165.33760215547102,183.52473839257286,188.4799063291723,194.13430351904748,201.31727274925223,207.96074274997753,214.82344726072677,221.91262102033073,229.23573751400164,236.80051685196366,244.61493390807846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,TKM,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,32.15643811285967,28.9407943015737,23.934036887401447,22.210786231508543,20.72266355399747,18.381002572395758,19.612529744746272,22.84859715262941,27.098436223018478,32.626517212514244,37.781506932091496,44.24214461747914,50.74573987624858,57.34268606016089,63.65038152677859,70.71557387625101,81.11076323605991,86.05851979345955,100.0,112.9,119.7869,119.4275393,123.96578579340002,127.68475936720202,126.40791177353,132.3490836268859,133.54022537952787,128.99985771662392,125.1298619851252,131.26122522239632,133.36140482595465,136.6954399466035,139.42934874553558,142.07850637170074,144.49384098001963,147.09473011766,149.74243525977786,152.43779909445388,155.18167947815405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,TUV,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,,,,,,,,,95.5581912645613,96.22709860341322,104.21394778749652,99.62853408484668,97.73559193723459,94.1193750355569,95.34292691101913,101.92158886787945,108.6484137331595,102.56410256410257,100.0,107.5,104.3825,108.349035,110.19096859499999,120.54891964292999,126.21471886614769,130.50601930759672,132.59411561651825,151.02469768721429,152.53494466408642,156.34831828068857,161.03876782910925,166.67512470312806,173.34212969125318,179.9291306195208,186.58650845244307,193.11703624827857,199.8761325169683,206.87179715506218,214.11231005548933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,UGA,Historical,"national currency, constant prices",GDP,18.23349921366187,18.94460568299468,20.498063349000244,21.502468453101255,20.857394399508216,20.23167256752297,20.413757620630676,21.230307925455904,22.99242348326874,24.46393858619794,26.054094594300807,26.523068296998222,28.087929326521117,29.96982059139803,32.27749677693568,35.247026480413766,37.57333022812107,39.30170341861464,41.69910732715013,45.03503591332214,46.7914023139417,50.909045717568574,54.52358796351594,57.904050417253934,61.26248534145466,67.38873387560014,72.10594524689215,77.94652681189041,86.05296560032701,93.0232558139535,100.0,107.69999999999999,110.17709999999998,114.47400689999998,120.99902529329997,130.67894731676398,130.94030521139751,139.84424596577256,147.67552373985583,159.04653906782474,156.8198875208752,164.81770178443983,172.89376917187738,184.1318641680494,195.3639078823004,210.21156488135523,224.5059512932874,239.77235598123096,256.07687618795467,273.4901037687356,292.0874308250096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,UKR,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,138.83807148550238,125.09310240843764,107.3298818664395,82.75133891902485,72.65567557090381,65.39010801381343,63.42840477339902,62.223265082704444,62.098818552539036,65.76264884713883,71.54976194568705,75.34189932880847,82.49937976504528,92.23430657732062,95.09357008121755,102.3206814073901,110.7109772827961,113.14661878301762,96.06147934678195,100.0,105.5,105.711,105.711,98.73407399999999,89.058134748,91.195529981952,93.38422270151885,96.652670496072,99.74555595194632,95.95522482577235,99.2177024698486,64.4915066054016,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,ARE,Historical,"national currency, constant prices",GDP,36.84109858083223,39.788386467298814,36.923622641653296,35.00359426428732,36.57875600618025,35.66428710602574,28.78107969456277,30.306476918374596,29.518508518496855,34.15291435590086,42.21300214389346,43.09947518891522,44.43555891977159,44.43555891977159,47.72379027983469,50.87356043830378,53.569859141533875,58.17686702770579,58.64228196392744,60.87068867855668,68.35778338601915,69.2464345700374,70.97759543428832,77.2236238325057,84.63709172042624,88.78430921472712,97.48517151777038,100.60469700633904,103.82404731054189,98.4251968503937,100.0,106.89999999999999,111.71049999999998,117.40773549999997,122.45626812649996,128.70153780095146,132.69128547278095,135.8758763241277,137.50638684001723,142.1816039925778,133.50852614903056,136.57922225045826,142.3155495849775,147.72354046920665,153.33703500703652,159.31717937231093,165.68986654720337,172.6488409421859,179.90009226175772,187.45589613675156,195.32904377449515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,GBR,Historical,"national currency, constant prices",GDP,50.99081939365383,50.63388365789825,51.64656133105622,53.81571690696058,54.999662678913715,57.25464884874918,59.086797611909155,62.277484682952256,65.76502382519759,67.34338439700232,67.74744470338435,66.93447536694373,67.13527879304455,68.74652548407762,71.35889345247257,73.07150689533191,74.82522306081988,78.49165899080005,81.00339207850566,83.43349384086083,86.52053311297267,88.33746430834509,90.19255105882033,92.89832759058494,95.12788745275898,97.60121252653072,100.13884405222052,102.44203746542158,102.23715339049073,97.94319294809011,100.0,101.49999999999999,103.02249999999998,104.97992749999997,108.12932532499998,110.94068778344999,113.49232360246933,115.87566239812118,117.84554865888923,119.84892298609033,108.70297314838393,116.74699316136434,121.06663190833481,122.51943149123483,124.23470353211212,126.96786700981859,129.25328861599533,131.19208794523524,133.15996926441375,135.15736880337994,137.18472933543063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,TZA,Historical,"national currency, constant prices",GDP,26.729765077894115,26.863413903283583,27.024594386703285,27.673184651984165,28.61407293015163,29.930320284938606,31.905721423744556,33.78815898774548,35.27483798320628,36.61528182656812,39.17835155442789,40.001096937070876,40.2411035186933,40.72399676091762,41.375580709092304,42.865101614619626,44.794031187277504,46.361822278832214,48.077209703149,50.38491576890016,52.85377664157626,56.02500324007084,60.058803473355944,64.2028609130175,69.21068406423286,74.3322746849861,77.82589159518045,84.44109238077078,89.16979355409396,93.98496240601503,100.0,107.89999999999999,113.40289999999999,121.1142972,129.2289551124,137.24115032936882,146.71078970209527,156.68712340183777,167.65522203996642,179.39108758276407,188.00185978673676,197.21395091628685,206.68022056026862,217.4275920294026,230.25581995913734,243.84091333672643,258.47136813693004,273.97965022514586,290.41842923865465,307.84353499297396,326.3141470925524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,USA,Historical,"national currency, constant prices",GDP,43.11139793619089,44.18918288459566,43.39377759267294,45.389891361935895,48.65796353999528,50.701598008675084,52.476153938978705,54.312819326842956,56.59395773857036,58.68793417489746,59.8030049242205,59.74320191929628,61.834213986471646,63.565571978092855,66.10819485721657,67.89311611836142,70.47305453085916,73.57386893021696,76.88469303207673,80.57515829761641,83.87873978781867,84.71752718569687,86.15772514785371,88.57014145199362,92.02437696862137,95.24523016252311,97.91209660707376,99.87033853921524,99.97020887775444,97.37098344693283,100.0,101.49999999999999,103.83449999999998,105.70352099999998,108.13470198299997,111.05433893654096,112.94226269846214,115.53993474052676,118.89059284800203,121.62507648350606,117.48982388306685,124.18674384440165,128.7816533666445,131.7436313940773,133.5880422335944,135.85903895156548,138.1686426137421,140.5175095381757,142.90630720032465,145.33571442273015,147.80642156791654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,URY,Historical,"national currency, constant prices",GDP,50.21744102059748,51.171572399988825,46.41261616678987,44.8809998332858,44.387308835119654,45.05311846764644,49.06284601126698,52.93881084615707,53.732893008849416,54.32395483194676,54.486926696442595,56.39396913081808,60.8490926921527,62.49201819484082,67.0539355230642,66.1151804257413,69.81763052958281,73.72741783923945,77.04515164200522,75.58129376080713,74.1452491793518,71.32772971053642,65.83549452282512,66.36217847900771,69.6802874029581,74.90630895817995,77.97746762546532,83.04600302112057,89.02531523864126,92.76437847866418,100.0,105.2,108.88199999999999,113.89057199999999,117.535070304,118.005210585216,120.01129916516467,121.9314799518073,122.54113735156633,123.0313019009726,115.52639248501328,120.60955375435387,125.31332635077366,129.07272614129687,132.55768974711188,135.87163199078967,138.86080789458705,141.91574566826796,145.03789207296987,148.2287256985752,151.48975766394386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,UZB,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,52.625706338623964,46.784252935036704,45.70821511753086,43.33138793141926,42.94140544003648,43.6714093325171,45.94232261780799,47.91784249037373,49.978309717459794,51.877485486723266,54.05633987716565,56.21859347225227,58.57977439808687,62.9146777035453,67.31870514279348,72.36760802850299,79.24253079121077,86.37435856241974,93.37068160597573,100.0,107.5,115.1325,123.53717249999998,132.06123740249998,141.56964649548,149.9222556387133,156.51883488681668,164.97085197070479,174.37419053303495,177.6873001531626,190.83616036449664,197.32458981688953,207.19081930773402,217.55036027312073,229.51563008814236,242.13898974299016,255.4566341788546,269.5067490586916,284.3296202569196,299.96774937105016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,VUT,Historical,"national currency, constant prices",GDP,43.72958876191828,45.65369066744269,46.56676448079154,47.96376741521529,52.56828908707596,53.09397197794672,53.04087800596878,51.50269254379568,50.62714677055116,51.38655397210942,57.39878078684622,59.178142991238445,60.71677470901064,61.14179213197371,66.70569521598331,67.37275216814315,68.92232546801044,72.29951941594295,73.16711364893428,73.38661498988107,77.71642527428405,75.07406681495839,71.17021534058054,74.2305346002255,77.19975598423451,81.29134305139894,88.20110721076784,90.7589393198801,95.8414399217934,98.7166831194472,100.0,103.1,104.131,104.65165499999999,107.89585630499998,108.32743973021998,113.4188293975403,120.56421564958534,124.0605779034233,128.03051639633284,121.11686851093086,121.72245285348549,124.40034681626217,128.6299586080151,133.13200715929563,138.19102343134887,142.33675413428935,146.46452000418373,150.71199108430505,155.08263882574988,159.5800353516966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,VEN,Historical,"national currency, constant prices",GDP,56.75414109871714,56.016337264433815,57.472762033309095,51.7829585920115,54.475672438796096,54.96595349074526,58.31887665368072,61.118182733057395,65.09086461070612,56.04323442981797,59.686044667756136,65.47559100052848,69.46960205156071,69.67801085771539,68.07541660798793,70.79843327230745,70.65683640576283,75.17887393573166,75.40441055753884,70.8801459240865,73.5027113232777,76.00180350826913,69.23764299603319,63.83710684234261,75.5192973944913,83.2977850261239,91.54426574371017,99.60016112915667,104.87896966900198,101.5228426395939,100.0,104.2,110.0352,111.46565759999999,107.11849695359999,100.47715014247679,83.39603461825573,70.30285718318957,56.52349717528442,36.74027316393487,25.71819121475441,25.332418346533093,25.712404621731086,26.09809069105705,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,VNM,Historical,"national currency, constant prices",GDP,14.088834786957937,14.905987204601498,16.128278155378823,17.27338590441072,18.724350320381223,19.772913938322574,20.44519301222554,20.95632283753118,22.02509530224527,23.743052735820402,24.930205372611425,26.376157284222888,28.670882967950277,30.993224488354247,33.72062824332942,36.924087926445715,40.358028103605164,43.66738640810079,46.200094819770634,48.417699371119625,51.71010292835576,55.278100030412304,59.202845132571575,63.5246528272493,68.47957574777475,73.61554392885785,78.7686320038779,84.36120487615322,89.16979355409396,93.98496240601503,100.0,106.4,112.252,118.538112,126.12455116800001,134.95326974976,143.99513882299394,153.9308034017805,165.01382124670872,176.89481637647177,182.02476605138943,186.75740996872557,197.9628545668491,212.21618009566225,227.07131270235863,242.73923327882136,259.24550114178123,276.61494971828057,295.14815134940534,314.92307748981546,336.0229236816331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,YEM,Historical,"national currency, constant prices",GDP,,,,,,,,,,,37.97795965307016,40.37057111121358,43.680957942333094,45.42819626002642,48.471885409448184,51.23478287778673,53.59158289016492,56.3783452004535,59.76104591248072,62.031965657154984,65.8779475278986,68.38130953395874,71.04818060578313,73.6769632881971,76.624041819725,80.9149881616296,83.50426778280175,86.2599086196342,89.36526532994104,92.85051067780873,100.0,87.3,89.3952,93.68616960000001,93.49879726080002,67.31913402777602,60.99113542916507,57.88058752227765,58.343632222455874,59.160443073570256,54.13180541231679,53.04916930407045,53.579660997111155,54.91915252203893,58.763493198581656,62.58312025648946,66.33810747187883,69.98670338283216,73.83597206888793,77.89695053267675,82.18128281197397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,ZMB,Historical,"national currency, constant prices",GDP,41.113690045761345,43.8271935887816,42.55620497470693,42.08808671998515,41.3725892457454,41.869060316694345,42.58083434207814,43.21954685720931,47.23896471492977,45.49112302047737,45.218176282354506,44.901649048378026,45.84458367839396,45.798739094715565,39.70750679511839,40.85902449217682,43.39228401069179,45.041190803098075,44.86102603988568,46.9694942637603,48.80130454004695,51.38777368066943,53.70022349629955,57.40553891754422,61.42392664177232,65.84644935997993,71.04831885941834,77.01637764360949,83.02365509981104,90.66183136899366,100.0,105.60000000000001,113.62560000000002,119.42050560000001,125.0332693632,128.6592341747328,133.54828507337265,138.2224750509407,143.75137405297832,145.76389328972002,141.68250427760785,147.77485196154498,152.35587237235288,157.8406837777576,164.1543111288679,171.04879219628037,178.5749390529167,187.14653612745673,196.12956986157465,205.54378921493026,215.4098910972469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,ZWE,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,,,,,,,157.73961310256428,156.00447735843608,149.45228930938177,148.70502786283487,137.2547407173966,115.01947272117835,107.77324593974411,99.79802574020304,96.20529681355573,92.93431672189483,77.78602309622597,83.5421888053467,100.0,114.19999999999999,133.2714,135.936828,139.19931187199998,141.704899485696,142.41342398312446,149.53409518228068,156.56219765584785,147.01190359884114,139.22027270810256,147.991149888713,153.17084013481795,157.7659653388625,162.6567102643672,167.69906828256256,172.89773939932198,178.08467158130165,183.4272117287407,188.93002808060294,194.59792892302104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,PSE,Historical,"national currency, constant prices",GDP,,,,,,,,,,,,,,,45.6745557812794,48.917449241750234,49.504458632651236,56.78161405165097,64.90138486103706,70.28819980450314,64.24341462131586,58.26877706153349,50.9851799288418,58.123105118879664,70.8520651399143,78.85834850072462,78.06976501571737,81.03641608631463,87.03311087670193,94.5179584120983,100.0,109.60000000000001,116.2856,121.75102319999999,121.5075211536,126.00329943628319,137.21759308611237,139.13863938931794,140.80830306198976,142.77961930485762,126.64552232340871,134.24425366281324,139.61402380932577,144.50051464265215,147.9685269940758,150.92789753395732,153.94645548463646,157.02538459432918,160.16589228621578,163.3692101319401,166.6365943345789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,OTHERS,Historical,"national currency, constant prices",GDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown,ZZA,Historical,"national currency, constant prices",GDP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
